FIPS_state,FIPS_county,year,incidentType,declarationTitle,state
48,429,2011,Fire,PK WEST FIRE,TX
48,081,2011,Fire,WILDCAT FIRE,TX
48,009,2011,Fire,SISK ROAD FIRE,TX
48,503,2011,Fire,HOHERTZ FIRE,TX
48,243,2011,Fire,ROCKHOUSE FIRE,TX
48,503,2011,Fire,PK EAST FIRE,TX
35,041,2011,Fire,TIRE FIRE,NM
48,135,2011,Fire,PLEASANT FARMS FIRE,TX
48,503,2011,Fire,PK WEST FIRE,TX
48,451,2011,Fire,WILDCAT FIRE,TX
48,363,2011,Fire,HOHERTZ FIRE,TX
48,429,2011,Fire,HOHERTZ FIRE,TX
48,377,2011,Fire,ROCKHOUSE FIRE,TX
48,329,2011,Fire,HICKMAN FIRE,TX
31,171,2011,Fire,THEDFORD FIRE,NE
48,263,2011,Fire,COOPER MOUNTAIN RANCH FIRE,TX
48,485,2011,Fire,WICHITA FIRE COMPLEX,TX
48,363,2011,Fire,PK EAST FIRE,TX
12,021,2011,Fire,SLOPE FIRE,FL
40,031,2011,Fire,GOODYEAR PLANT FIRE,OK
48,267,2011,Fire,OASIS PIPELINE FIRE,TX
48,487,2011,Fire,WAGGONER RANCH FIRE,TX
48,363,2011,Fire,PK WEST FIRE,TX
48,237,2011,Fire,BRYSON FIRE COMPLEX,TX
48,453,2011,Fire,PINNACLE FIRE,TX
48,433,2011,Fire,COOPER MOUNTAIN RANCH FIRE,TX
40,117,2011,Fire,CLEVELAND FIRE,OK
48,151,2011,Fire,COOPER MOUNTAIN RANCH FIRE,TX
48,133,2011,Fire,EAST SIDWYNICKS FIRE,TX
35,009,2011,Fire,TIRE FIRE,NM
48,077,2011,Fire,148/2332 FIRE,TX
48,381,2011,Fire,PITT ROAD FIRE,TX
48,243,2011,Fire,TEJANO CANYON FIRE,TX
13,049,2011,Fire,RACEPOND WILDFIRE,GA
48,453,2011,Fire,GRAND MESA FIRE,TX
35,007,2011,Fire,TRACK FIRE,NM
04,011,2011,Fire,WALLOW FIRE,AZ
48,329,2011,Fire,CEED FIRE,TX
48,417,2011,Fire,SNYDER FIRE,TX
35,003,2011,Fire,WALLOW FIRE,NM
04,003,2011,Fire,MONUMENT FIRE,AZ
02,090,2011,Fire,MOOSE MOUNTAIN FIRE,AK
48,233,2011,Fire,REIMER FIRE,TX
13,299,2011,Fire,RACEPOND WILDFIRE,GA
48,485,2011,Fire,SISK ROAD FIRE,TX
48,375,2011,Fire,STONE RIDGE FIRE,TX
48,043,2011,Fire,GAGE HOLLAND FIRE,TX
48,227,2011,Fire,MATT LOOP FIRE,TX
04,001,2011,Fire,WALLOW FIRE,AZ
13,299,2011,Fire,SWEAT FARM AGAIN FIRE,GA
04,003,2011,Fire,HORSESHOE TWO FIRE,AZ
08,027,2011,Fire,DUCKETT FIRE,CO
13,025,2011,Fire,RACEPOND WILDFIRE,GA
48,491,2011,Fire,GRAND MESA FIRE,TX
08,043,2011,Fire,DUCKETT FIRE,CO
48,077,2011,Fire,MCDONALD 2 FIRE,TX
48,185,2011,Fire,DYER MILL FIRE,TX
48,201,2011,Fire,FOREST BROOK FIRE,TX
48,139,2011,Fire,COUNTY LINE FIRE,TX
48,241,2011,Fire,POWERLINE FIRE,TX
48,353,2011,Fire,WHITE HAT FIRE,TX
48,471,2011,Fire,COWBOY CHURCH FIRE,TX
35,000,2011,Fire,LAS CONCHAS FIRE,NM
35,000,2011,Fire,LAS CONCHAS FIRE,NM
48,227,2011,Fire,BOYKEN ROAD FIRE,TX
40,031,2011,Fire,MEDICINE PARK FIRE,OK
35,000,2011,Fire,LAS CONCHAS FIRE,NM
40,099,2011,Fire,FALLS CREEK FIRE,OK
37,051,2011,Fire,SIMMONS ROAD FIRE,NC
40,037,2011,Fire,FRANKHOMA 81-FIRE,OK
48,353,2011,Fire,NOLAN COUNTY FIRE COMPLEX,TX
35,035,2011,Fire,LITTLE LEWIS FIRE,NM
40,109,2011,Fire,EDMOND FIRE,OK
35,039,2011,Fire,LAS CONCHAS FIRE,NM
35,043,2011,Fire,LAS CONCHAS FIRE,NM
35,027,2011,Fire,DONALDSON FIRE,NM
35,028,2011,Fire,LAS CONCHAS FIRE,NM
37,017,2011,Fire,SIMMONS ROAD FIRE,NC
40,017,2011,Fire,MUSTANG ROAD FIRE,OK
40,037,2011,Fire,CLEVELAND-MANNFORD FIRE COMPLEX,OK
40,027,2011,Fire,ANDERSON ROAD FIRE,OK
48,339,2011,Fire,TAMINA FIRE,TX
48,363,2011,Fire,101 RANCH FIRE,TX
40,109,2011,Fire,WESTMINSTER FIRE,OK
06,029,2011,Fire,CANYON FIRE,CA
40,143,2011,Fire,TURLEY FIRE,OK
40,109,2011,Fire,COFFEE CREEK FIRE,OK
40,143,2011,Fire,265TH WEST FIRE,OK
48,453,2011,Fire,HODDE FIRE,TX
30,111,2011,Fire,CANYON CREEK FIRE,MT
40,027,2011,Fire,CEDAR LANE FIRE,OK
48,021,2011,Fire,BASTROP COUNTY FIRE COMPLEX,TX
48,067,2011,Fire,BEAR CREEK FIRE,TX
48,185,2011,Fire,RILEY ROAD FIRE,TX
48,453,2011,Fire,PEDERNALES BEND FIRE,TX
40,031,2011,Fire,FERGUSON FIRE,OK
48,453,2011,Fire,STEINER RANCH FIRE,TX
48,491,2011,Fire,MOONGLOW FIRE,TX
48,473,2011,Fire,RILEY ROAD FIRE,TX
40,117,2011,Fire,CLEVELAND-MANNFORD FIRE COMPLEX,OK
06,071,2011,Fire,HILL FIRE,CA
48,339,2011,Fire,RILEY ROAD FIRE,TX
53,039,2011,Fire,MONASTERY FIRE COMPLEX,WA
48,491,2011,Fire,HORSESHOE FIRE,TX
40,125,2011,Fire,TWIN LAKES FIRE COMPLEX,OK
40,109,2011,Fire,63RD AND SOONER ROAD FIRE,OK
40,037,2011,Fire,REGENCY FIRE,OK
06,029,2011,Fire,KEENE FIRE COMPLEX,CA
56,031,2012,Fire,ARAPAHOE FIRE,WY
48,029,2011,Fire,BIG OAK FIRE,TX
35,017,2012,Fire,WHITEWATER-BALDY FIRE COMPLEX,NM
49,039,2012,Fire,WOOD HOLLOW FIRE,UT
48,243,2012,Fire,LIVERMORE RANCH FIRE COMPLEX,TX
08,041,2012,Fire,WALDO CANYON FIRE,CO
49,025,2012,Fire,SHINGLE FIRE,UT
78,030,1974,Drought,"DROUGHT, LIVESTOCK LOSSES",VI
30,049,2012,Fire,CORRAL FIRE,MT
06,029,2011,Fire,COMANCHE FIRE COMPLEX,CA
49,049,2012,Fire,DUMP FIRE,UT
49,035,2012,Fire,ROSE CREST FIRE,UT
56,001,2012,Fire,SQUIRREL CREEK FIRE,WY
56,009,2012,Fire,ARAPAHOE FIRE,WY
32,031,2012,Fire,CAUGHLIN FIRE,NV
08,059,2012,Fire,LOWER NORTH FORK FIRE,CO
35,045,2012,Fire,BLANCO (CR 4901) FIRE,NM
56,001,2012,Fire,ARAPAHOE FIRE,WY
40,027,2012,Fire,NOBLE FIRE,OK
48,029,2011,Fire,PAT GROSS FIRE,TX
30,065,2012,Fire,DAHL FIRE,MT
72,009,1974,Drought,IMPACT OF DROUGHT,PR
48,315,2011,Fire,BEAR CREEK FIRE,TX
40,011,2012,Fire,GEARY FIRE,OK
72,015,1974,Drought,IMPACT OF DROUGHT,PR
72,023,1974,Drought,IMPACT OF DROUGHT,PR
35,003,2012,Fire,WHITEWATER-BALDY FIRE COMPLEX,NM
35,027,2012,Fire,LITTLE BEAR FIRE,NM
40,000,2012,Fire,FAIR GROUNDS FIRE COMPLEX,OK
72,019,1974,Drought,IMPACT OF DROUGHT,PR
72,035,1974,Drought,IMPACT OF DROUGHT,PR
32,031,2012,Fire,WASHOE FIRE,NV
08,083,2012,Fire,WEBER FIRE,CO
56,045,2012,Fire,OIL CREEK FIRE,WY
32,005,2012,Fire,TRE FIRE,NV
08,069,2012,Fire,HIGH PARK FIRE,CO
32,007,2012,Fire,INDIAN CREEK FIRE,NV
35,043,2012,Fire,ROMERO FIRE,NM
30,075,2012,Fire,ASH CREEK FIRE,MT
30,087,2012,Fire,ASH CREEK FIRE,MT
49,027,2012,Fire,CLAY SPRINGS FIRE,UT
46,033,2012,Fire,MYRTLE FIRE,SD
78,010,1974,Drought,"DROUGHT, LIVESTOCK LOSSES",VI
72,029,1974,Drought,IMPACT OF DROUGHT,PR
32,005,2011,Fire,HOLBROOK FIRE,NV
72,031,1974,Drought,IMPACT OF DROUGHT,PR
72,037,1974,Drought,IMPACT OF DROUGHT,PR
02,000,1974,Other,POWER FAILURE,AK
72,057,1974,Drought,IMPACT OF DROUGHT,PR
72,075,1974,Drought,IMPACT OF DROUGHT,PR
01,073,1975,Tornado,TORNADOES,AL
72,059,1974,Drought,IMPACT OF DROUGHT,PR
72,121,1974,Drought,IMPACT OF DROUGHT,PR
72,053,1974,Drought,IMPACT OF DROUGHT,PR
72,133,1974,Drought,IMPACT OF DROUGHT,PR
72,055,1974,Drought,IMPACT OF DROUGHT,PR
28,113,1975,Tornado,TORNADOES,MS
72,147,1974,Drought,IMPACT OF DROUGHT,PR
72,045,1974,Drought,IMPACT OF DROUGHT,PR
72,049,1974,Drought,IMPACT OF DROUGHT,PR
28,085,1975,Tornado,TORNADOES,MS
72,111,1974,Drought,IMPACT OF DROUGHT,PR
36,055,1975,Flood,FLOODNG (NYS BARGE CANAL),NY
72,041,1974,Drought,IMPACT OF DROUGHT,PR
34,009,1975,Coastal Storm,"SEVERE STORMS, HIGH WINDS & HIGH TIDES",NJ
72,079,1974,Drought,IMPACT OF DROUGHT,PR
72,043,1974,Drought,IMPACT OF DROUGHT,PR
72,123,1974,Drought,IMPACT OF DROUGHT,PR
72,153,1974,Drought,IMPACT OF DROUGHT,PR
01,081,1975,Tornado,TORNADOES,AL
01,087,1975,Tornado,TORNADOES,AL
13,225,1975,Tornado,TORNADOES,GA
27,019,1976,Drought,DROUGHT,MN
27,015,1976,Drought,DROUGHT,MN
27,041,1976,Drought,DROUGHT,MN
27,067,1976,Drought,DROUGHT,MN
27,055,1976,Drought,DROUGHT,MN
27,035,1976,Drought,DROUGHT,MN
27,061,1976,Drought,DROUGHT,MN
28,053,1975,Flood,HEAVY RAINS & FLOODING,MS
22,059,1975,Flood,HEAVY RAINS & FLOODING,LA
27,007,1976,Drought,DROUGHT,MN
27,053,1976,Drought,DROUGHT,MN
27,003,1976,Drought,DROUGHT,MN
28,125,1975,Flood,HEAVY RAINS & FLOODING,MS
22,029,1975,Flood,HEAVY RAINS & FLOODING,LA
27,013,1976,Drought,DROUGHT,MN
22,025,1975,Flood,HEAVY RAINS & FLOODING,LA
38,101,1976,Flood,SEVERE FLOODING,ND
27,001,1976,Drought,DROUGHT,MN
27,025,1976,Drought,DROUGHT,MN
27,027,1976,Drought,DROUGHT,MN
27,051,1976,Drought,DROUGHT,MN
01,117,1975,Tornado,TORNADOES,AL
22,041,1975,Flood,HEAVY RAINS & FLOODING,LA
27,033,1976,Drought,DROUGHT,MN
27,065,1976,Drought,DROUGHT,MN
28,163,1975,Flood,HEAVY RAINS & FLOODING,MS
27,023,1976,Drought,DROUGHT,MN
27,031,1976,Drought,DROUGHT,MN
27,039,1976,Drought,DROUGHT,MN
27,021,1976,Drought,DROUGHT,MN
27,009,1976,Drought,DROUGHT,MN
27,029,1976,Drought,DROUGHT,MN
27,045,1976,Drought,DROUGHT,MN
27,059,1976,Drought,DROUGHT,MN
01,115,1975,Tornado,TORNADOES,AL
28,055,1975,Flood,HEAVY RAINS & FLOODING,MS
28,149,1975,Flood,HEAVY RAINS & FLOODING,MS
22,009,1975,Flood,HEAVY RAINS & FLOODING,LA
27,011,1976,Drought,DROUGHT,MN
27,017,1976,Drought,DROUGHT,MN
21,183,1975,Other,HIGH WINDS,KY
22,079,1975,Flood,HEAVY RAINS & FLOODING,LA
22,021,1975,Flood,HEAVY RAINS & FLOODING,LA
27,005,1976,Drought,DROUGHT,MN
27,037,1976,Drought,DROUGHT,MN
27,063,1976,Drought,DROUGHT,MN
27,073,1976,Drought,DROUGHT,MN
27,083,1976,Drought,DROUGHT,MN
27,071,1976,Drought,DROUGHT,MN
27,075,1976,Drought,DROUGHT,MN
27,057,1976,Drought,DROUGHT,MN
27,081,1976,Drought,DROUGHT,MN
27,079,1976,Drought,DROUGHT,MN
27,087,1976,Drought,DROUGHT,MN
27,085,1976,Drought,DROUGHT,MN
27,089,1976,Drought,DROUGHT,MN
27,091,1976,Drought,DROUGHT,MN
27,093,1976,Drought,DROUGHT,MN
27,101,1976,Drought,DROUGHT,MN
27,105,1976,Drought,DROUGHT,MN
27,095,1976,Drought,DROUGHT,MN
27,103,1976,Drought,DROUGHT,MN
27,111,1976,Drought,DROUGHT,MN
27,107,1976,Drought,DROUGHT,MN
27,097,1976,Drought,DROUGHT,MN
27,099,1976,Drought,DROUGHT,MN
27,113,1976,Drought,DROUGHT,MN
27,115,1976,Drought,DROUGHT,MN
27,117,1976,Drought,DROUGHT,MN
27,109,1976,Drought,DROUGHT,MN
27,119,1976,Drought,DROUGHT,MN
27,145,1976,Drought,DROUGHT,MN
27,141,1976,Drought,DROUGHT,MN
27,151,1976,Drought,DROUGHT,MN
27,153,1976,Drought,DROUGHT,MN
27,159,1976,Drought,DROUGHT,MN
55,005,1976,Drought,DROUGHT,WI
27,123,1976,Drought,DROUGHT,MN
27,137,1976,Drought,DROUGHT,MN
27,147,1976,Drought,DROUGHT,MN
55,001,1976,Drought,DROUGHT,WI
27,139,1976,Drought,DROUGHT,MN
27,171,1976,Drought,DROUGHT,MN
55,011,1976,Drought,DROUGHT,WI
55,013,1976,Drought,DROUGHT,WI
27,149,1976,Drought,DROUGHT,MN
27,125,1976,Drought,DROUGHT,MN
55,015,1976,Drought,DROUGHT,WI
27,165,1976,Drought,DROUGHT,MN
27,127,1976,Drought,DROUGHT,MN
55,003,1976,Drought,DROUGHT,WI
55,007,1976,Drought,DROUGHT,WI
27,121,1976,Drought,DROUGHT,MN
27,143,1976,Drought,DROUGHT,MN
27,173,1976,Drought,DROUGHT,MN
27,129,1976,Drought,DROUGHT,MN
55,017,1976,Drought,DROUGHT,WI
27,155,1976,Drought,DROUGHT,MN
27,163,1976,Drought,DROUGHT,MN
27,167,1976,Drought,DROUGHT,MN
27,133,1976,Drought,DROUGHT,MN
27,169,1976,Drought,DROUGHT,MN
55,009,1976,Drought,DROUGHT,WI
55,019,1976,Drought,DROUGHT,WI
55,053,1976,Drought,DROUGHT,WI
55,047,1976,Drought,DROUGHT,WI
55,021,1976,Drought,DROUGHT,WI
55,027,1976,Drought,DROUGHT,WI
55,049,1976,Drought,DROUGHT,WI
55,045,1976,Drought,DROUGHT,WI
55,041,1976,Drought,DROUGHT,WI
55,043,1976,Drought,DROUGHT,WI
55,031,1976,Drought,DROUGHT,WI
55,033,1976,Drought,DROUGHT,WI
55,029,1976,Drought,DROUGHT,WI
55,035,1976,Drought,DROUGHT,WI
55,039,1976,Drought,DROUGHT,WI
55,051,1976,Drought,DROUGHT,WI
55,037,1976,Drought,DROUGHT,WI
55,055,1976,Drought,DROUGHT,WI
55,023,1976,Drought,DROUGHT,WI
55,025,1976,Drought,DROUGHT,WI
55,097,1976,Drought,DROUGHT,WI
55,077,1976,Drought,DROUGHT,WI
55,095,1976,Drought,DROUGHT,WI
55,069,1976,Drought,DROUGHT,WI
55,083,1976,Drought,DROUGHT,WI
55,061,1976,Drought,DROUGHT,WI
55,067,1976,Drought,DROUGHT,WI
55,113,1976,Drought,DROUGHT,WI
55,107,1976,Drought,DROUGHT,WI
55,078,1976,Drought,DROUGHT,WI
55,081,1976,Drought,DROUGHT,WI
55,065,1976,Drought,DROUGHT,WI
55,087,1976,Drought,DROUGHT,WI
55,075,1976,Drought,DROUGHT,WI
55,091,1976,Drought,DROUGHT,WI
55,109,1976,Drought,DROUGHT,WI
55,111,1976,Drought,DROUGHT,WI
55,085,1976,Drought,DROUGHT,WI
55,099,1976,Drought,DROUGHT,WI
55,063,1976,Drought,DROUGHT,WI
55,093,1976,Drought,DROUGHT,WI
55,057,1976,Drought,DROUGHT,WI
55,105,1976,Drought,DROUGHT,WI
55,073,1976,Drought,DROUGHT,WI
55,103,1976,Drought,DROUGHT,WI
55,115,1976,Drought,DROUGHT,WI
46,017,1976,Drought,DROUGHT,SD
46,025,1976,Drought,DROUGHT,SD
55,127,1976,Drought,DROUGHT,WI
46,007,1976,Drought,DROUGHT,SD
46,027,1976,Drought,DROUGHT,SD
46,031,1976,Drought,DROUGHT,SD
46,055,1976,Drought,DROUGHT,SD
46,023,1976,Drought,DROUGHT,SD
46,053,1976,Drought,DROUGHT,SD
55,121,1976,Drought,DROUGHT,WI
46,013,1976,Drought,DROUGHT,SD
46,043,1976,Drought,DROUGHT,SD
55,119,1976,Drought,DROUGHT,WI
55,131,1976,Drought,DROUGHT,WI
55,137,1976,Drought,DROUGHT,WI
46,029,1976,Drought,DROUGHT,SD
46,049,1976,Drought,DROUGHT,SD
46,051,1976,Drought,DROUGHT,SD
55,133,1976,Drought,DROUGHT,WI
55,139,1976,Drought,DROUGHT,WI
46,003,1976,Drought,DROUGHT,SD
46,039,1976,Drought,DROUGHT,SD
55,125,1976,Drought,DROUGHT,WI
55,141,1976,Drought,DROUGHT,WI
46,011,1976,Drought,DROUGHT,SD
46,045,1976,Drought,DROUGHT,SD
46,009,1976,Drought,DROUGHT,SD
46,041,1976,Drought,DROUGHT,SD
55,129,1976,Drought,DROUGHT,WI
46,005,1976,Drought,DROUGHT,SD
46,037,1976,Drought,DROUGHT,SD
46,021,1976,Drought,DROUGHT,SD
55,123,1976,Drought,DROUGHT,WI
46,035,1976,Drought,DROUGHT,SD
55,135,1976,Drought,DROUGHT,WI
46,015,1976,Drought,DROUGHT,SD
46,091,1976,Drought,DROUGHT,SD
46,093,1976,Drought,DROUGHT,SD
46,121,1976,Drought,DROUGHT,SD
46,067,1976,Drought,DROUGHT,SD
46,109,1976,Drought,DROUGHT,SD
46,061,1976,Drought,DROUGHT,SD
46,105,1976,Drought,DROUGHT,SD
46,075,1976,Drought,DROUGHT,SD
46,059,1976,Drought,DROUGHT,SD
46,071,1976,Drought,DROUGHT,SD
46,097,1976,Drought,DROUGHT,SD
46,065,1976,Drought,DROUGHT,SD
46,069,1976,Drought,DROUGHT,SD
46,089,1976,Drought,DROUGHT,SD
46,117,1976,Drought,DROUGHT,SD
46,057,1976,Drought,DROUGHT,SD
46,125,1976,Drought,DROUGHT,SD
46,073,1976,Drought,DROUGHT,SD
46,079,1976,Drought,DROUGHT,SD
46,107,1976,Drought,DROUGHT,SD
46,115,1976,Drought,DROUGHT,SD
46,077,1976,Drought,DROUGHT,SD
46,083,1976,Drought,DROUGHT,SD
46,095,1976,Drought,DROUGHT,SD
46,103,1976,Drought,DROUGHT,SD
46,123,1976,Drought,DROUGHT,SD
46,085,1976,Drought,DROUGHT,SD
46,119,1976,Drought,DROUGHT,SD
46,111,1976,Drought,DROUGHT,SD
46,071,1976,Drought,DROUGHT,SD
46,087,1976,Drought,DROUGHT,SD
46,101,1976,Drought,DROUGHT,SD
46,113,1976,Drought,DROUGHT,SD
46,099,1976,Drought,DROUGHT,SD
38,015,1976,Drought,DROUGHT,ND
38,053,1976,Drought,DROUGHT,ND
46,135,1976,Drought,DROUGHT,SD
38,029,1976,Drought,DROUGHT,ND
38,101,1976,Drought,DROUGHT,ND
38,045,1976,Drought,DROUGHT,ND
38,093,1976,Drought,DROUGHT,ND
38,037,1976,Drought,DROUGHT,ND
38,055,1976,Drought,DROUGHT,ND
38,077,1976,Drought,DROUGHT,ND
38,043,1976,Drought,DROUGHT,ND
38,047,1976,Drought,DROUGHT,ND
29,001,1976,Drought,DROUGHT,MO
38,025,1976,Drought,DROUGHT,ND
46,137,1976,Drought,DROUGHT,SD
38,051,1976,Drought,DROUGHT,ND
38,061,1976,Drought,DROUGHT,ND
38,057,1976,Drought,DROUGHT,ND
38,073,1976,Drought,DROUGHT,ND
38,081,1976,Drought,DROUGHT,ND
38,021,1976,Drought,DROUGHT,ND
46,127,1976,Drought,DROUGHT,SD
46,129,1976,Drought,DROUGHT,SD
29,003,1976,Drought,DROUGHT,MO
29,019,1976,Drought,DROUGHT,MO
29,039,1976,Drought,DROUGHT,MO
29,045,1976,Drought,DROUGHT,MO
29,051,1976,Drought,DROUGHT,MO
29,007,1976,Drought,DROUGHT,MO
29,043,1976,Drought,DROUGHT,MO
29,021,1976,Drought,DROUGHT,MO
29,029,1976,Drought,DROUGHT,MO
29,013,1976,Drought,DROUGHT,MO
29,049,1976,Drought,DROUGHT,MO
29,027,1976,Drought,DROUGHT,MO
29,023,1976,Drought,DROUGHT,MO
29,035,1976,Drought,DROUGHT,MO
29,015,1976,Drought,DROUGHT,MO
29,025,1976,Drought,DROUGHT,MO
29,041,1976,Drought,DROUGHT,MO
29,033,1976,Drought,DROUGHT,MO
29,037,1976,Drought,DROUGHT,MO
29,047,1976,Drought,DROUGHT,MO
29,055,1976,Drought,DROUGHT,MO
29,053,1976,Drought,DROUGHT,MO
29,065,1976,Drought,DROUGHT,MO
29,091,1976,Drought,DROUGHT,MO
29,067,1976,Drought,DROUGHT,MO
29,083,1976,Drought,DROUGHT,MO
29,063,1976,Drought,DROUGHT,MO
29,077,1976,Drought,DROUGHT,MO
29,103,1976,Drought,DROUGHT,MO
29,089,1976,Drought,DROUGHT,MO
29,105,1976,Drought,DROUGHT,MO
29,099,1976,Drought,DROUGHT,MO
29,071,1976,Drought,DROUGHT,MO
29,073,1976,Drought,DROUGHT,MO
29,075,1976,Drought,DROUGHT,MO
29,085,1976,Drought,DROUGHT,MO
29,095,1976,Drought,DROUGHT,MO
29,101,1976,Drought,DROUGHT,MO
29,059,1976,Drought,DROUGHT,MO
29,079,1976,Drought,DROUGHT,MO
29,081,1976,Drought,DROUGHT,MO
29,093,1976,Drought,DROUGHT,MO
29,061,1976,Drought,DROUGHT,MO
29,147,1976,Drought,DROUGHT,MO
29,129,1976,Drought,DROUGHT,MO
29,137,1976,Drought,DROUGHT,MO
29,149,1976,Drought,DROUGHT,MO
29,115,1976,Drought,DROUGHT,MO
29,121,1976,Drought,DROUGHT,MO
29,135,1976,Drought,DROUGHT,MO
29,139,1976,Drought,DROUGHT,MO
29,141,1976,Drought,DROUGHT,MO
29,125,1976,Drought,DROUGHT,MO
29,127,1976,Drought,DROUGHT,MO
29,113,1976,Drought,DROUGHT,MO
29,131,1976,Drought,DROUGHT,MO
29,107,1976,Drought,DROUGHT,MO
29,117,1976,Drought,DROUGHT,MO
29,123,1976,Drought,DROUGHT,MO
29,151,1976,Drought,DROUGHT,MO
29,179,1976,Drought,DROUGHT,MO
29,195,1976,Drought,DROUGHT,MO
29,163,1976,Drought,DROUGHT,MO
29,183,1976,Drought,DROUGHT,MO
29,153,1976,Drought,DROUGHT,MO
29,167,1976,Drought,DROUGHT,MO
29,177,1976,Drought,DROUGHT,MO
29,187,1976,Drought,DROUGHT,MO
51,015,1977,Drought,DROUGHT,VA
51,037,1977,Drought,DROUGHT,VA
51,085,1977,Drought,DROUGHT,VA
51,105,1977,Drought,DROUGHT,VA
29,169,1976,Drought,DROUGHT,MO
29,197,1976,Drought,DROUGHT,MO
51,025,1977,Drought,DROUGHT,VA
51,075,1977,Drought,DROUGHT,VA
51,049,1977,Drought,DROUGHT,VA
51,111,1977,Drought,DROUGHT,VA
29,181,1976,Drought,DROUGHT,MO
29,211,1976,Drought,DROUGHT,MO
51,083,1977,Drought,DROUGHT,VA
29,175,1976,Drought,DROUGHT,MO
29,185,1976,Drought,DROUGHT,MO
29,213,1976,Drought,DROUGHT,MO
29,221,1976,Drought,DROUGHT,MO
29,217,1976,Drought,DROUGHT,MO
29,225,1976,Drought,DROUGHT,MO
51,011,1977,Drought,DROUGHT,VA
51,019,1977,Drought,DROUGHT,VA
29,165,1976,Drought,DROUGHT,MO
51,041,1977,Drought,DROUGHT,VA
29,215,1976,Drought,DROUGHT,MO
29,219,1976,Drought,DROUGHT,MO
51,067,1977,Drought,DROUGHT,VA
51,117,1977,Drought,DROUGHT,VA
51,089,1977,Drought,DROUGHT,VA
29,161,1976,Drought,DROUGHT,MO
29,203,1976,Drought,DROUGHT,MO
29,199,1976,Drought,DROUGHT,MO
29,223,1976,Drought,DROUGHT,MO
51,071,1977,Drought,DROUGHT,VA
29,209,1976,Drought,DROUGHT,MO
29,227,1976,Drought,DROUGHT,MO
29,173,1976,Drought,DROUGHT,MO
29,189,1976,Drought,DROUGHT,MO
29,201,1976,Drought,DROUGHT,MO
51,021,1977,Drought,DROUGHT,VA
51,077,1977,Drought,DROUGHT,VA
29,159,1976,Drought,DROUGHT,MO
51,029,1977,Drought,DROUGHT,VA
51,031,1977,Drought,DROUGHT,VA
51,053,1977,Drought,DROUGHT,VA
51,121,1977,Drought,DROUGHT,VA
29,229,1976,Drought,DROUGHT,MO
51,007,1977,Drought,DROUGHT,VA
29,205,1976,Drought,DROUGHT,MO
51,009,1977,Drought,DROUGHT,VA
51,125,1977,Drought,DROUGHT,VA
51,135,1977,Drought,DROUGHT,VA
51,167,1977,Drought,DROUGHT,VA
51,165,1977,Drought,DROUGHT,VA
51,141,1977,Drought,DROUGHT,VA
51,139,1977,Drought,DROUGHT,VA
51,145,1977,Drought,DROUGHT,VA
51,147,1977,Drought,DROUGHT,VA
51,143,1977,Drought,DROUGHT,VA
51,185,1977,Drought,DROUGHT,VA
51,197,1977,Drought,DROUGHT,VA
05,005,1977,Drought,DROUGHT,AR
51,173,1977,Drought,DROUGHT,VA
05,007,1977,Drought,DROUGHT,AR
05,015,1977,Drought,DROUGHT,AR
05,009,1977,Drought,DROUGHT,AR
05,023,1977,Drought,DROUGHT,AR
51,191,1977,Drought,DROUGHT,VA
51,171,1977,Drought,DROUGHT,VA
05,029,1977,Drought,DROUGHT,AR
05,113,1977,Drought,DROUGHT,AR
05,121,1977,Drought,DROUGHT,AR
05,141,1977,Drought,DROUGHT,AR
05,045,1977,Drought,DROUGHT,AR
05,149,1977,Drought,DROUGHT,AR
40,079,1977,Fire,URBAN FIRE,OK
54,027,1977,Drought,DROUGHT,WV
05,047,1977,Drought,DROUGHT,AR
05,131,1977,Drought,DROUGHT,AR
05,065,1977,Drought,DROUGHT,AR
05,097,1977,Drought,DROUGHT,AR
05,101,1977,Drought,DROUGHT,AR
05,127,1977,Drought,DROUGHT,AR
05,137,1977,Drought,DROUGHT,AR
05,063,1977,Drought,DROUGHT,AR
05,115,1977,Drought,DROUGHT,AR
05,145,1977,Drought,DROUGHT,AR
05,051,1977,Drought,DROUGHT,AR
05,089,1977,Drought,DROUGHT,AR
05,067,1977,Drought,DROUGHT,AR
05,083,1977,Drought,DROUGHT,AR
05,135,1977,Drought,DROUGHT,AR
54,019,1977,Drought,DROUGHT,WV
54,023,1977,Drought,DROUGHT,WV
05,033,1977,Drought,DROUGHT,AR
54,057,1977,Drought,DROUGHT,WV
05,049,1977,Drought,DROUGHT,AR
05,071,1977,Drought,DROUGHT,AR
05,105,1977,Drought,DROUGHT,AR
05,087,1977,Drought,DROUGHT,AR
05,129,1977,Drought,DROUGHT,AR
54,025,1977,Drought,DROUGHT,WV
54,063,1977,Drought,DROUGHT,WV
54,055,1977,Drought,DROUGHT,WV
54,109,1977,Drought,DROUGHT,WV
06,031,1977,Drought,DROUGHT,CA
06,035,1977,Drought,DROUGHT,CA
06,055,1977,Drought,DROUGHT,CA
06,029,1977,Drought,DROUGHT,CA
06,079,1977,Drought,DROUGHT,CA
06,033,1977,Drought,DROUGHT,CA
06,045,1977,Drought,DROUGHT,CA
06,057,1977,Drought,DROUGHT,CA
06,009,1977,Drought,DROUGHT,CA
06,053,1977,Drought,DROUGHT,CA
06,003,1977,Drought,DROUGHT,CA
